Date,DCBF,DCDE,DCDS,DCIP,Diamond
2019-01-03,17819.18,15704.04,35866.3,,
2019-01-10,17856.73,15986.89,36472.72,,
2019-01-17,17890.5,15998.56,36762.22,,
2019-01-24,17885.56,16063.35,36765.84,,
2019-01-31,17913.11,16099.6,36859.69,,
2019-02-07,17975.66,16077.41,36854.41,,
2019-02-14,17985.2,16629.53,37901.02,,
2019-02-21,18044.0,17049.84,38827.15,,
2019-02-28,18073.29,16768.45,38209.93,,
2019-03-07,18095.65,17164.79,39020.29,,
2019-03-14,18104.39,17410.21,39571.3,,
2019-03-21,18157.73,16949.26,38692.63,,
2019-03-28,18185.39,16898.77,38615.0,,
2019-04-04,18189.0,17006.16,38739.56,,
2019-04-11,18240.27,16911.93,38543.86,,
2019-04-18,18266.73,16651.28,37976.7,,
2019-04-25,18267.87,16845.76,38347.56,,
2019-05-02,18295.55,17020.44,38652.74,,
2019-05-09,18324.12,16445.34,37620.09,,
2019-05-12,19318.6,,,,
2019-05-16,18357.74,16840.81,38276.69,,
2019-05-23,18384.46,17117.37,38823.7,,
2019-05-30,18412.27,16831.45,38290.07,,
2019-06-06,18467.78,16440.96,37538.9,,
2019-06-13,18450.36,16542.05,37702.0,,
2019-06-20,18481.32,16758.03,38147.37,,
2019-06-27,18572.32,16452.92,37633.45,,
2019-07-04,18648.8,16940.04,38596.87,,
2019-07-11,18678.06,17010.6,38741.2,,
2019-07-18,18672.81,17110.22,39099.56,,
2019-07-25,18699.99,17490.43,39885.03,,
2019-08-01,18732.04,17555.53,40065.49,,
2019-08-08,18764.26,17357.18,39953.88,,
2019-08-15,18794.76,17580.08,40509.05,,
2019-08-22,18829.44,17814.43,40926.72,,
2019-08-29,18862.25,17519.62,40419.23,,
2019-09-05,18887.37,17442.5,40175.31,,
2019-09-12,18922.93,17514.15,40286.62,,
2019-09-19,18950.44,18075.1,41450.22,,
2019-09-26,18976.85,17991.75,41321.76,,
2019-10-03,19001.73,18029.84,41450.97,,
2019-10-10,19038.75,17902.3,41190.88,,
2019-10-17,19056.85,17975.89,41348.35,,
2019-10-24,19077.15,18124.16,41736.73,,
2019-10-31,19125.51,18091.58,41652.06,,
2019-11-07,19148.91,18543.14,42537.25,,
2019-11-14,19186.28,18210.07,41834.88,,
2019-11-21,19256.12,17829.27,41048.53,,
2019-11-28,19245.3,17428.31,40279.89,,
2019-12-05,19318.6,17318.88,40057.68,,
2019-12-12,19285.33,17477.31,40475.31,,
2019-12-19,19379.72,17218.55,40001.51,,
2019-12-26,19424.45,17448.18,40532.94,,
2020-01-02,19460.99,17664.14,41030.86,,
2020-01-09,19491.93,17500.95,40703.68,,
2020-01-16,19485.56,17801.01,41298.5,,
2020-01-23,19513.25,18188.65,42121.95,,
2020-01-30,19544.03,17555.22,40901.7,,
2020-02-06,19568.61,17233.03,40407.53,,
2020-02-13,19598.91,17223.17,40426.99,,
2020-02-20,19627.63,17392.76,40952.86,,
2020-02-27,19654.03,16792.8,39829.38,,
2020-03-05,19772.8,16644.72,39522.26,,
2020-03-12,19847.81,13992.4,34154.75,,
2020-03-19,19758.26,13104.33,32555.57,,
2020-03-26,19776.88,12438.65,31139.19,,
2020-04-02,19803.15,12139.53,30470.51,,
2020-04-09,19834.91,13476.68,33305.29,,
2020-04-16,19863.0,13859.57,34185.6,,
2020-04-23,19887.41,13859.6,34342.14,,
2020-04-28,,,,,10866.61
2020-04-30,19893.92,13901.44,34371.99,,
2020-05-04,,,,,10772.59
2020-05-05,,,,,10800.09
2020-05-06,,,,,10985.66
2020-05-07,19898.34,14372.5,35274.91,,11146.26
2020-05-11,,,,,11693.36
2020-05-13,,,,,12138.29
2020-05-14,19927.56,15010.03,36501.17,,12037.99
2020-05-17,,,,,11857.02
2020-05-21,19947.39,15541.36,37682.07,,
2020-05-28,19966.03,15588.24,37754.58,,
2020-06-04,19989.41,16119.03,38826.46,,
2020-06-11,20005.15,15733.36,37920.83,,
2020-06-18,20035.77,15631.11,37643.46,,
2020-06-25,20061.95,15576.61,37565.21,,
2020-07-02,20086.21,15345.78,37167.51,,
2020-07-09,20109.76,15926.07,38353.77,,
2020-07-16,20126.13,15942.19,38462.82,,
2020-07-23,20145.49,15691.59,38101.98,,
2020-07-30,20169.77,14635.4,35961.48,,
2020-08-06,20212.86,15381.4,37639.24,,
2020-08-13,20238.21,15773.51,38434.95,,
2020-08-20,20254.99,15719.95,38401.63,,
2020-08-27,20277.13,16317.02,39602.78,,
2020-09-03,20303.19,16676.94,40289.87,,
2020-09-06,,,,,12884.58
2020-09-07,,,,,12507.45
2020-09-09,,,,,12663.39
2020-09-10,20328.12,16443.1,39847.54,,
2020-09-13,,,,,12742.45
2020-09-14,,,,,12813.15
2020-09-15,,,,,12807.85
2020-09-16,,,,,12872.01
2020-09-17,20353.06,16582.63,40103.79,,12827.81
2020-09-21,,,,,13190.77
2020-09-24,20375.98,16950.91,40867.79,,13300.11
2020-09-27,,,,,13255.53
2020-09-28,,,,,13434.36
2020-09-30,,,,,13338.55
2020-10-01,20399.88,17138.93,41243.6,,13507.27
2020-10-04,,,,,13395.7
2020-10-05,,,,,13574.54
2020-10-06,,,,,13589.86
2020-10-07,,,,,13516.08
2020-10-08,20426.53,17266.93,41566.05,,13547.04
2020-10-11,,,,,13553.5
2020-10-12,,,,,13517.89
2020-10-14,,,,,13731.15
2020-10-15,20449.14,17507.11,42133.78,,13773.83
2020-10-18,,,,,13957.17
2020-10-19,,,,,14065.64
2020-10-20,,,,,14176.69
2020-10-21,,,,,14067.23
2020-10-22,20473.34,17724.82,42825.51,,14292.92
2020-10-26,,,,,14084.43
2020-10-27,,,,,14011.4
2020-10-28,,,,,13537.81
2020-10-29,20487.44,17057.28,41509.84,,13480.95
2020-11-01,,,,,13640.51
2020-11-02,,,,,13756.47
2020-11-03,,,,,13876.01
2020-11-04,,,,,13956.25
2020-11-05,20524.29,17445.82,42557.89,,13876.91
2020-11-08,,,,,13814.82
2020-11-09,,,,,14044.02
2020-11-10,,,,,13983.25
2020-11-11,,,,,14026.23
2020-11-12,20529.43,17913.12,43815.31,,14272.36
2020-11-15,,,,,14456.62
2020-11-16,,,,,14313.68
2020-11-17,,,,,14592.51
2020-11-18,,,,,14585.05
2020-11-19,20556.59,18685.29,45670.87,,14677.05
2020-11-22,,,,,14707.72
2020-11-23,,,,,14885.97
2020-11-24,,,,,14850.27
2020-11-25,,,,,14891.01
2020-11-26,20585.31,18972.47,46286.34,,15014.2
2020-11-29,,,,,15218.38
2020-11-30,,,,,15261.86
2020-12-01,,,,,15408.47
2020-12-02,,,,,15449.54
2020-12-03,20628.8,19301.77,47636.92,,
2020-12-06,,,,,15425.76
2020-12-07,,,,,15481.7
2020-12-08,,,,,15566.99
2020-12-09,,,,,15720.41
2020-12-10,20664.3,19485.81,47645.08,,15510.05
2020-12-13,,,,,15744.44
2020-12-14,,,,,15925.17
2020-12-15,,,,,15824.4
2020-12-16,,,,,16129.24
2020-12-17,20697.1,19862.12,49205.44,,15974.85
2020-12-20,,,,,16387.0
2020-12-21,,,,,16647.57
2020-12-22,,,,,16800.67
2020-12-23,,,,,16563.12
2020-12-24,20716.91,20028.23,49569.28,,16322.9
2020-12-27,,,,,16660.66
2020-12-28,,,,,16619.58
2020-12-29,,,,,16664.99
2020-12-30,,,,,16704.27
2020-12-31,20756.15,20663.77,51031.62,,
2021-01-03,,20660.06,51025.8,,16972.06
2021-01-05,,21350.62,52429.64,,
2021-01-06,,21580.23,52856.94,,
2021-01-07,20779.52,21774.8,53401.91,,
2021-01-10,,21885.42,53892.11,,
2021-01-11,,22180.44,54590.58,,18443.34
2021-01-12,,22433.54,54973.39,,18570.85
2021-01-13,,22362.24,54736.45,,18583.8
2021-01-14,20817.58,22419.31,54854.06,,18746.86
2021-01-17,,22547.92,55310.58,,18968.92
2021-01-18,,22472.34,55045.93,,18769.17
2021-01-19,,21247.11,52399.14,,17671.69
2021-01-20,,21347.36,52675.76,,17854.68
2021-01-21,20845.17,22103.71,54390.63,,18478.06
2021-01-24,,22194.23,54733.58,,18657.15
2021-01-25,,22281.36,54968.63,,
2021-01-26,,21738.27,53980.24,,
2021-01-27,,20941.84,52161.27,,
2021-01-28,20845.17,19463.36,48674.83,,
2021-01-31,,20169.67,50529.58,,
2021-02-01,,19704.31,49302.93,,
2021-02-02,,20504.84,50877.9,,
2021-02-03,,21217.97,52399.17,,
2021-02-04,20843.94,21334.84,52686.57,,
2021-02-07,,21657.03,53357.25,,
2021-02-08,,20909.81,51781.63,,
2021-02-11,20802.57,21334.84,52686.57,,
2021-02-16,,21436.16,52904.89,,
2021-02-17,,22275.96,54811.59,,
2021-02-18,20829.07,22553.78,55441.56,,
2021-02-21,,22438.58,55213.99,,
2021-02-22,,,55154.69,,
2021-02-23,,22392.21,55174.06,,
2021-02-24,,22175.4,54660.33,,
2021-02-25,20855.95,22287.68,54949.67,,
2021-02-28,,22443.9,55241.34,,
2021-03-01,,22773.76,55978.08,,
2021-03-02,,22779.65,56079.72,,
2021-03-03,,22849.25,56311.19,,
2021-03-04,20961.16,22449.55,55407.1,,
2021-03-07,,22384.63,55400.64,,
2021-03-08,,22423.23,55432.11,,
2021-03-09,,22293.79,55168.67,,
2021-03-10,,22443.0,55570.51,,
2021-03-11,20973.38,22766.0,56292.92,,
2021-03-14,,22741.89,56214.45,,
2021-03-15,,22791.91,56315.47,,
2021-03-16,,22751.74,56251.11,,
2021-03-17,,22840.32,56432.96,,
2021-03-18,20946.13,23125.11,56933.46,,
2021-03-21,,23049.42,56662.59,,
2021-03-22,,22966.71,56398.12,,
2021-03-23,,22733.4,55918.89,,
2021-03-24,,22241.46,54882.94,,
2021-03-25,21024.68,22181.07,54772.87,,
2021-03-28,,22222.92,54882.9,,
2021-03-29,,22439.19,55275.64,,
2021-03-30,,22536.3,55570.65,,
2021-03-31,,22592.05,55857.15,,
2021-04-01,21053.36,23126.48,56927.47,,
2021-04-04,,23318.27,57324.6,,
2021-04-05,,23500.31,57613.77,,
2021-04-06,,23552.64,57655.46,,
2021-04-07,,23633.16,57810.02,,
2021-04-08,21077.76,23558.54,57597.32,,
2021-04-11,,23586.84,57563.41,,
2021-04-12,,24030.52,58331.34,,
2021-04-13,,23755.37,57634.66,,
2021-04-14,,24091.02,58529.81,,
2021-04-15,21104.08,23973.21,58287.81,,
2021-04-18,,23880.5,58012.97,,
2021-04-19,,24461.68,59297.25,,
2021-04-21,,24522.51,59352.09,,
2021-04-22,21129.43,23739.1,57685.97,,
2021-04-25,,24344.21,58996.84,,
2021-04-26,,23775.52,57836.12,,
2021-04-27,,23926.0,58203.18,,
2021-04-28,,24060.65,58558.61,,
2021-04-29,21189.86,23739.1,57685.97,,
2021-05-03,,24487.43,59250.37,,
2021-05-04,,24849.14,59894.95,,
2021-05-05,,25066.92,60519.1,,
2021-05-06,21222.65,25030.82,60463.09,,
2021-05-09,,25055.62,60554.5,,
2021-05-10,,25383.93,61396.61,,
2021-05-11,,25270.36,61186.44,,
2021-05-12,,25638.5,62202.05,,
2021-05-13,21248.37,25511.13,61782.44,,
2021-05-16,,25555.6,61866.87,,
2021-05-17,,25479.74,61515.33,,
2021-05-18,,25512.04,61892.19,,
2021-05-19,,25878.25,62849.2,,
2021-05-20,21282.9,26200.32,63649.4,,
2021-05-23,,26226.69,63471.88,,
2021-05-24,,26480.07,63709.92,,
2021-05-25,,26743.5,64449.54,,
2021-05-26,,26881.63,64717.82,,
2021-05-27,21300.61,26595.22,63649.4,,
2021-05-28,,,64035.96,,
2021-05-30,,26872.6,65017.68,,
2021-05-31,,27329.06,66307.95,,
2021-06-01,,27645.36,66788.56,,
2021-06-02,,27673.32,66856.37,,
2021-06-03,21360.0,28173.67,67796.19,,
2021-06-06,,28250.84,68031.12,,
2021-06-07,,27686.31,66807.47,,
2021-06-08,,26729.2,64629.9,,
2021-06-09,,27140.86,65418.51,,
2021-06-10,21388.38,27021.15,65453.08,,
2021-06-13,,27694.07,66982.99,9309.14,
2021-06-14,,27858.48,67410.89,9310.28,
2021-06-15,,27855.98,67285.83,9311.27,
2021-06-16,,27515.15,66477.72,9307.47,
2021-06-17,21412.45,27589.71,66705.5,9313.54,
2021-06-20,,27918.8,67549.75,9317.64,
2021-06-21,,27821.72,67447.16,9320.05,
2021-06-22,,28072.53,67682.77,9321.36,
2021-06-23,,28092.84,67625.14,9313.25,
2021-06-24,21432.88,28036.81,67410.66,9314.76,
2021-06-27,,28246.42,67965.32,9328.04,
2021-06-28,,28670.44,69121.09,9329.54,
2021-06-29,,28742.87,69129.1,9330.91,
2021-06-30,,28714.77,69108.95,9332.44,
2021-07-01,21466.89,29008.96,70004.92,9333.94,
2021-07-04,,29180.79,70485.91,9338.51,
2021-07-05,,29219.48,70907.25,9340.04,
2021-07-06,,27867.33,67634.45,9341.56,
2021-07-07,,28694.38,69283.88,9343.08,
2021-07-08,21484.7,28370.04,68674.4,9344.61,
2021-07-11,,27868.84,67631.03,9349.18,
2021-07-12,,26739.54,65212.77,9350.69,
2021-07-13,,26816.51,65466.55,9352.21,
2021-07-14,,26224.62,64237.57,9353.73,
2021-07-15,21523.3,26735.63,65502.06,9355.26,
2021-07-18,,26855.33,65905.57,9359.82,
2021-07-19,,25635.71,63302.94,9361.38,
2021-07-20,,26407.84,65161.97,9362.9,
2021-07-21,,26358.62,65154.01,9364.37,
2021-07-22,21543.02,26762.57,66070.83,9365.87,
2021-07-25,,26168.07,64985.34,9370.35,
2021-07-26,,26127.87,65164.93,9371.83,
2021-07-27,,26296.04,65689.48,9373.34,
2021-07-28,,26316.58,65727.14,9374.82,
2021-07-29,21578.33,26797.61,66871.57,9376.48,
2021-08-01,,27198.54,67860.15,9380.79,
2021-08-02,,27173.97,68269.28,9382.34,
2021-08-03,,27614.04,69074.75,9383.64,
2021-08-04,,27682.23,69287.12,9384.33,
2021-08-05,21604.43,26797.61,70312.75,9386.72,
2021-08-08,,27789.36,70000.39,9392.12,
2021-08-09,,28222.23,71304.98,9392.06,
2021-08-10,,28108.64,71465.27,9391.95,
2021-08-11,,27885.38,71316.18,9392.57,
2021-08-12,21626.37,27691.5,70679.93,9400.94,
2021-08-15,,27912.99,71102.64,9405.95,
2021-08-16,,28425.05,72219.27,9405.11,
2021-08-17,,28394.94,72226.38,9406.78,
2021-08-18,,28322.23,72170.0,9405.88,
2021-08-19,21666.34,28572.66,72535.61,9409.89,
2021-08-22,,27575.22,70453.09,9415.05,
2021-08-23,,26914.25,68839.0,9416.71,
2021-08-24,,26847.46,68709.87,9418.37,
2021-08-25,,27049.69,69431.92,9420.02,
2021-08-26,21679.61,26756.72,69126.8,9421.68,
2021-08-29,,26898.4,69538.42,9426.66,
2021-08-30,,27265.83,70619.91,9429.98,
2021-08-31,,27247.86,70752.96,9429.98,
2021-09-02,21717.6,26756.72,69126.8,9421.68,
2021-09-05,,27260.19,71068.62,9437.04,
2021-09-06,,27584.95,72090.64,9439.88,
2021-09-07,,27694.06,71955.84,9440.08,
2021-09-08,,27657.83,71882.43,9441.3,
2021-09-09,21735.64,27990.2,72802.97,9442.32,
2021-09-12,,27996.02,72601.08,9446.07,
2021-09-13,,27873.25,72261.06,9447.48,
2021-09-14,,27661.07,71917.89,9448.9,
2021-09-15,,27864.65,72753.33,9450.3,
2021-09-16,21764.42,27949.76,72878.34,9451.7,
2021-09-19,,28159.65,73602.8,9455.89,
2021-09-20,,28087.1,73103.74,9457.26,
2021-09-21,,27888.9,73026.54,9458.47,
2021-09-22,,27992.62,73418.07,9459.62,
2021-09-23,21789.42,28134.11,73295.12,9460.83,
2021-09-26,,28066.17,72908.62,9464.41,
2021-09-27,,27526.46,71375.18,9465.28,
2021-09-28,,27981.79,72584.47,9465.65,
2021-09-29,,27914.21,72703.77,9466.75,
2021-09-30,21815.27,27974.14,72792.01,9467.25,
2021-10-03,,27694.79,72379.84,9470.69,
2021-10-04,,27775.05,73140.84,9471.93,
2021-10-05,,28138.08,73734.96,9473.08,
2021-10-06,,28281.74,74262.8,9474.19,
2021-10-07,21839.46,28394.2,74618.45,9475.34,
2021-10-10,,28590.56,74836.99,9478.79,
2021-10-11,,29173.5,75900.37,9479.94,
2021-10-12,,29187.65,76065.31,9481.09,
2021-10-13,,29136.19,76050.66,9482.24,
2021-10-14,21855.3,29104.57,76190.3,9483.39,
2021-10-17,,29194.9,76773.03,9486.84,
2021-10-18,,29295.01,77192.28,9487.98,
2021-10-19,,29220.1,77074.01,9489.13,
2021-10-20,,29135.92,77149.95,9489.88,
2021-10-21,21895.44,29104.57,77202.54,9491.04,
2021-10-24,,28879.78,77015.96,9494.52,
2021-10-25,,28513.5,75712.38,9495.67,
2021-10-26,,28744.92,76621.54,9496.84,
2021-10-27,,29475.05,78002.34,9497.99,
2021-10-28,21928.03,29721.51,78567.96,9499.11,
2021-10-31,,29740.42,78334.49,9502.6,
2021-11-01,,29537.16,77831.07,9517.32,
2021-11-02,,29733.56,78204.2,9518.4,
2021-11-03,,29721.94,77795.49,9519.89,
2021-11-04,21955.38,29917.65,78503.99,9521.42,
2021-11-07,,30032.44,79013.47,9526.04,
2021-11-08,,30152.77,79335.29,9527.58,
2021-11-09,,30060.33,79260.06,9529.11,
2021-11-10,,29993.49,79041.39,9530.65,
2021-11-11,21995.67,29803.97,78535.06,9532.19,
2021-11-14,,30089.34,79081.33,9535.23,
2021-11-15,,30009.56,79126.41,9536.73,
2021-11-16,,29696.03,78575.54,9538.23,
2021-11-17,,29814.38,78857.87,9538.43,
2021-11-18,22000.5,29776.79,78534.43,9541.23,
2021-11-21,,29525.06,77437.67,9545.75,
2021-11-22,,29757.49,77282.96,9547.2,
2021-11-23,,30200.36,78638.16,9548.7,
2021-11-24,,30771.74,79860.7,9550.2,
2021-11-25,22039.4,31054.88,80499.98,9551.69,
2021-11-28,,30694.92,79689.45,9556.2,
2021-11-29,,30461.01,78922.61,9565.89,
2021-11-30,,30225.38,78721.73,9567.22,
2021-12-01,,30459.69,79121.99,9568.54,
2021-12-02,22070.14,30230.83,78542.28,9569.99,
2021-12-05,,29358.27,76329.17,9574.48,
2021-12-06,,28838.84,74624.76,9575.93,
2021-12-07,,29448.93,76092.6,9581.59,
2021-12-08,,29673.18,76491.84,9578.79,
2021-12-09,22102.73,30039.18,77428.9,9583.5,
2021-12-12,,29946.56,77443.03,9584.87,
2021-12-13,,29980.45,77839.72,9586.47,
2021-12-14,,29845.56,77807.58,9588.08,
2021-12-15,,29805.86,77731.81,9619.03,
2021-12-16,22152.26,29613.03,77356.38,9623.58,
2021-12-19,,29804.94,77678.33,9626.93,
2021-12-20,,29864.13,77853.49,9628.25,
2021-12-21,,29813.57,78065.47,9629.82,
2021-12-22,,29660.43,77659.79,9625.57,
2021-12-23,22177.03,28951.03,76246.02,9632.94,
2021-12-26,,29555.43,77427.81,9637.66,
2021-12-27,,29845.79,77560.32,9639.2,
2021-12-28,,30071.2,77846.91,9640.77,
2021-12-29,,29926.67,77513.24,9661.37,
2021-12-30,22230.19,30018.4,78132.88,9661.96,
2022-01-03,,30281.42,78539.15,9667.62,
2022-01-04,,30706.12,79492.4,9668.96,
2022-01-05,,30501.18,79243.26,9663.54,
2022-01-06,22269.94,30459.0,78936.9,9671.76,
2022-01-09,,30163.82,78541.78,9675.79,
2022-01-10,,29507.87,76997.11,9677.35,
2022-01-11,,29071.67,76065.25,9681.81,
2022-01-12,,29807.61,77327.34,9680.15,
2022-01-13,22306.59,29500.13,76631.93,9681.52,
2022-01-16,,29460.45,76306.32,9685.73,
2022-01-17,,28325.1,73351.62,9686.68,
2022-01-18,,27884.79,72729.95,9688.44,
2022-01-19,,28315.81,73636.59,9683.34,
2022-01-20,22333.98,28575.18,74545.07,9691.44,
2022-01-23,,28515.13,74807.46,9696.25,
2022-01-24,,27645.1,72858.48,9699.08,
2022-01-25,,28489.39,74640.75,9695.49,
2022-01-26,,28612.57,74974.44,9701.9,
2022-01-27,22352.26,28489.56,74400.27,9697.74,
2022-02-03,22361.58,28489.56,74400.27,9697.74,
2022-02-06,,28911.13,75228.2,9710.48,
2022-02-07,,29147.84,75781.45,9729.84,
2022-02-08,,29523.31,76498.48,9725.41,
2022-02-09,,29639.5,76834.33,9718.1,
2022-02-10,22389.06,29560.53,76886.12,9716.73,
2022-02-13,,29625.91,76903.24,9721.45,
2022-02-14,,28704.87,75244.14,9725.7,
2022-02-15,,29079.18,76087.64,9731.66,
2022-02-16,,29114.49,76210.42,9733.22,
2022-02-17,22434.78,29380.83,77011.61,9734.78,
2022-02-20,,29352.15,77099.53,9737.34,
2022-02-21,,29502.94,77286.07,9738.09,
2022-02-22,,29522.83,77161.0,9747.31,
2022-02-23,,29711.55,77694.83,9741.67,
2022-02-24,22463.02,29420.68,77094.54,9743.42,
2022-02-27,,29739.19,77616.18,9761.89,
2022-02-28,,29700.26,77569.67,9769.54,
2022-03-01,,29794.49,77714.94,9768.68,
2022-03-02,,29339.6,76728.44,9770.26,
2022-03-03,22481.33,29772.4,77831.24,9771.84,
2022-03-06,,29766.11,78002.28,9776.6,
2022-03-07,,29437.83,77395.3,9778.12,
2022-03-08,,28910.14,76002.21,9779.63,
2022-03-09,,28950.52,76142.19,9781.13,
2022-03-10,22512.65,29115.81,76605.87,9782.75,
2022-03-13,,28896.58,76196.22,9787.62,
2022-03-14,,28474.84,75281.81,9786.61,
2022-03-15,,28664.32,75601.18,9790.84,
2022-03-16,,28797.33,76034.0,9792.46,
2022-03-17,22546.1,28814.08,76075.67,9797.44,
2022-03-20,,28907.45,76352.3,9798.96,
2022-03-21,,29355.63,77312.58,9800.32,
2022-03-22,,29499.29,77826.5,9800.34,
2022-03-23,,29443.89,77777.19,9803.8,
2022-03-24,22576.07,29361.65,77685.58,9806.43,
2022-03-27,,29523.09,77973.06,9810.17,
2022-03-28,,29330.79,77630.94,9811.66,
2022-03-29,,29694.54,78351.87,9813.31,
2022-03-30,,29483.96,77705.01,9814.95,
2022-03-31,22610.01,29556.51,77555.66,9816.6,
2022-04-03,,30360.78,78985.26,9821.35,
2022-04-04,,30372.06,78874.01,9823.0,
2022-04-05,,30272.62,78605.79,9824.65,
2022-04-06,,30619.29,78994.11,9826.29,
2022-04-07,22646.6,30150.83,77796.39,9827.93,
2022-04-11,,29543.95,76459.57,9834.48,
2022-04-12,,29070.34,75232.21,9838.27,
2022-04-13,,29864.02,76640.54,9838.46,
2022-04-14,22702.53,29757.98,76393.61,9841.84,
2022-04-17,,29304.91,75470.27,9844.59,
2022-04-18,,28774.44,73801.39,9846.59,
2022-04-19,,28127.19,72120.23,9847.61,
2022-04-20,,27808.38,71138.37,9849.11,
2022-04-21,22732.39,27694.17,70633.42,9850.65,
2022-04-24,,27701.76,70452.08,9855.39,
2022-04-25,,26161.44,66677.23,9856.86,
2022-04-26,,26780.99,67957.56,9857.52,
2022-04-27,,26959.21,68608.23,9858.84,
2022-04-28,22777.72,26970.24,68602.13,9860.48,
2022-05-03,,27373.65,69739.8,9868.7,403.0
2022-05-04,,26803.1,68562.18,9870.1,
2022-05-05,22812.21,26877.47,68293.27,9870.98,
2022-05-08,,26130.1,66719.99,9875.9,
2022-05-09,,24577.57,62975.34,9876.14,
2022-05-10,,25039.63,64170.05,9877.78,
2022-05-11,,25294.18,64572.69,9880.9,
2022-05-12,22847.4,23825.3,61161.19,9882.53,
2022-05-15,,22521.7,57855.58,9886.94,
2022-05-16,,22267.61,57171.9,9887.86,
2022-05-17,,23560.44,60238.62,9888.63,
2022-05-18,,23855.13,60871.35,9893.62,
2022-05-19,22876.89,23899.12,60924.66,9893.77,
2022-05-22,,23990.54,61239.2,9899.89,
2022-05-23,,23473.73,60215.81,9901.07,
2022-05-24,,23813.43,60980.71,9902.8,
2022-05-25,,24753.81,63072.0,9905.39,
2022-05-26,22914.51,24709.68,63065.51,9907.04,
2022-05-29,,25196.2,63774.16,9911.71,
2022-05-30,,25411.92,64225.44,9918.44,
2022-05-31,,25295.74,64144.55,9914.01,
2022-06-01,,25446.55,64495.66,9915.4,
2022-06-02,22944.82,25273.63,64041.08,9917.19,
2022-06-05,,25524.45,64665.82,9922.41,
2022-06-06,,25461.56,64640.63,9924.21,
2022-06-07,,25613.73,65160.67,9926.01,
2022-06-08,,25926.74,65936.09,9927.81,
2022-06-09,22970.74,26024.13,66174.33,9929.59,
2022-06-12,,25353.23,64346.31,9934.9,
2022-06-13,,24145.76,61466.64,9936.63,
2022-06-14,,24421.96,62123.3,9944.12,
2022-06-15,,24316.57,61983.21,9939.88,
2022-06-16,22998.28,24944.04,63359.47,9942.46,
2022-06-19,,24589.06,62755.25,9946.63,
2022-06-20,,23749.98,60761.88,9950.58,
2022-06-21,,23232.55,59335.93,9948.67,
2022-06-22,,22791.77,58325.33,9951.75,
2022-06-23,23034.51,23436.82,60370.12,9954.49,
2022-06-26,,23354.38,60078.67,9958.44,
2022-06-27,,23626.35,60884.46,9963.74,
2022-06-28,,23982.94,61655.77,9965.34,
2022-06-29,,24062.15,61637.06,9965.56,
2022-06-30,23082.0,23633.44,60564.74,9965.27,
2022-07-03,,23528.05,60314.98,9970.92,
2022-07-04,,23266.1,59675.77,9972.61,
2022-07-05,,22944.72,58548.68,9974.29,
2022-07-06,,22309.42,56871.63,9975.97,
2022-07-07,23101.37,22594.75,57575.58,9976.94,
2022-07-10,,22626.91,58008.56,9982.16,
2022-07-11,,22218.37,56924.74,9983.4,
2022-07-12,,22741.18,58236.9,9985.63,
2022-07-13,,22614.72,57934.2,9987.33,
2022-07-14,23150.47,22741.66,58290.81,9988.75,
2022-07-17,,22657.83,58072.74,9995.05,
2022-07-18,,22604.53,58140.59,9996.81,
2022-07-19,,22607.4,58241.57,9998.55,
2022-07-20,,22995.99,59262.16,10000.33,
2022-07-21,23184.88,23179.97,59479.01,10002.04,
2022-07-24,,23138.43,59387.37,10006.07,
2022-07-25,,22964.06,58917.39,10006.65,
2022-07-26,,22894.81,58573.76,10008.08,
2022-07-27,,23016.51,58926.31,10009.2,
2022-07-28,23216.55,23461.69,59754.62,10016.07,
2022-07-31,,23506.53,59813.78,10020.57,
2022-08-01,,24047.18,60814.51,10021.54,
2022-08-02,,24037.37,60962.67,10025.11,
2022-08-03,,24252.95,61615.11,10025.54,
2022-08-04,23258.9,24249.77,61543.99,10028.75,
2022-08-07,,24263.36,61671.34,10033.12,
2022-08-08,,24410.76,62062.59,10035.59,
2022-08-09,,24460.56,62043.82,10036.83,
2022-08-10,,24425.84,61987.49,10038.72,
2022-08-11,23293.21,24280.28,61578.76,10040.32,
2022-08-14,,24573.85,62256.95,10045.22,
2022-08-15,,24879.9,62852.95,10045.87,
2022-08-16,,24861.47,62937.35,10047.08,
2022-08-17,,24852.72,62974.6,10049.23,
2022-08-18,23332.24,24729.86,62826.08,10051.97,
2022-08-21,,24674.43,62784.33,10056.08,
2022-08-22,,24607.97,62580.78,10057.4,
2022-08-23,,24819.32,63164.49,10059.36,
2022-08-24,,24975.95,63511.35,10060.45,
2022-08-25,23367.38,25199.96,63839.5,10063.12,
2022-08-28,,25218.91,63767.74,10068.22,
2022-08-29,,24948.81,63569.04,10070.22,
2022-08-30,,24978.31,63607.06,10071.55,
2022-09-04,23409.49,25017.26,63801.29,10079.18,
2022-09-05,,24865.9,63536.69,10082.08,
2022-09-06,,24819.19,63492.88,10083.37,
2022-09-07,,24048.55,61600.47,10085.03,
2022-09-08,23459.53,23920.36,61345.52,10086.75,
2022-09-11,,24199.52,62135.87,10090.71,
2022-09-12,,24224.13,62314.88,10093.43,
2022-09-13,,24238.38,62266.77,10094.79,
2022-09-14,,24128.98,62084.13,10095.56,
2022-09-15,23479.88,24131.4,62119.94,10097.01,
2022-09-18,,23815.93,61279.92,10101.95,
2022-09-19,,23179.47,59529.02,10104.35,
